postal_code,lat,lon,place
5477,56.042,26.4479,Zascenku Vaideri
5481,56.0542,26.7331,Grāviņi
5471,55.9204,26.4993,Baltmuiža
5439,56.0266,26.0751,Ilze
5441,56.0601,26.2843,Dviete
5444,55.9497,26.6897,Baltmuiža
5447,56.007,26.3049,Pilskalne
5474,55.9204,26.4993,Šēdere
2118,56.9469,24.3538,Līči
2119,56.8781,24.2657,Rumbula
2121,56.8781,24.2657,Rumbula
2130,56.9423,24.3001,Vālodzes
2133,56.9435,24.4836,Bajārkrogs
2135,56.9747,24.6329,Ropaži
2117,56.8447,24.4348,Saulkalne
2169,57.1087,24.2909,Piķurgas
2160,57.1977,24.3615,Bātciems
2161,57.308,24.4145,Zvejniekciems
2142,57.1534,24.6433,Loja
2162,57.2613,24.5936,Pabaži
2154,57.0619,24.8446,Allaži
2170,56.9962,24.3541,More
2150,57.1382,24.8383,Kalnabeites
2151,57.108,24.9358,Jūdaži
2140,57.1286,24.704,Gauja
2141,57.1144,24.6746,Kļavas
4012,57.2718,24.7639,Lode
2144,57.1571,24.7038,Sunīši
2145,57.2575,24.8788,Inciems
2152,56.9936,24.9128,Upmalas
4337,57.5009,26.8694,Apes
4339,57.5142,26.4035,Gaujiena
4348,57.3345,26.8881,Trapene
4355,57.429,26.3479,Vidaga
4132,57.231,25.8558,Drusti
4131,57.3317,25.6095,Rozes
4706,57.4915,25.9846,Bilska
4707,57.6295,25.9655,Blome
4708,57.6295,25.9655,Brantu
4729,57.4283,25.8959,Vidzeme
4713,57.4591,26.2665,Grundzāle
4718,57.3333,25.85,Launkalne
4724,57.4079,26.1164,Rauza
4726,57.3186,26.1732,Variņi
3456,56.712,21.5678,Rokasbirze
3453,56.7365,21.3848,Dzērvenieki
3442,56.6242,21.491,Kalvenes
3443,56.6074,21.734,Kalvene
3457,56.7322,21.7339,Kazdanga
3455,56.8044,21.504,Apriķi
3440,56.5729,21.5025,Durbes
3445,56.5729,21.5025,Durbes
3452,56.6419,21.347,Rāva
3447,56.5817,21.334,Lieģi
3441,56.6242,21.491,Vecpils
3482,56.3527,21.32,Bārta
3431,56.5038,21.2835,Gavieze
3438,56.476,21.2013,Jaundubeņi
3461,56.5612,21.1467,Gūžas
3466,56.9355,21.2756,Ulmale
3463,56.6987,21.1975,Vērgale
3444,56.542,21.5469,Krote
3446,56.5027,21.5012,Bunka
3486,56.3685,21.6018,Gramzda
3487,56.3648,21.6807,Dāma
3484,56.3613,21.4789,Kalēti
3434,56.4804,21.4014,Saulaine
3433,56.4767,21.418,Virga
3485,56.4045,21.5252,Purmsāti
3473,56.375,20.988,Bernāti
3476,56.2227,21.1014,Kalnišķi
3474,56.4287,21.1,Otaņķi
3475,56.3753,21.0921,Rude
3480,56.2736,21.2934,Ječi
3477,56.0862,21.0614,Nida
3436,56.4865,21.8926,Vībiņi
3435,56.4185,21.8541,Vaiņode
4835,56.6681,26.562,Murmastiene
4836,56.7918,26.6397,Murmastienes
4837,56.7918,26.6397,Stirniene
4838,56.7918,26.6397,Kokari
